county_name,year,population,fips_code
".Brule County, South Dakota",2021,5252.0,
".Brule County, South Dakota",2022,5324.0,
".Brule County, South Dakota",2023,5326.0,
".Brule County, South Dakota",2024,5261.0,
".Buffalo County, South Dakota",2020,1938.0,
".Buffalo County, South Dakota",2021,1894.0,
".Buffalo County, South Dakota",2022,1848.0,
".Buffalo County, South Dakota",2023,1884.0,
".Buffalo County, South Dakota",2024,1825.0,
".Butte County, South Dakota",2020,10291.0,
".Butte County, South Dakota",2021,10544.0,
".Butte County, South Dakota",2022,10788.0,
".Butte County, South Dakota",2023,10868.0,
".Butte County, South Dakota",2024,10891.0,
".Campbell County, South Dakota",2020,1380.0,
".Campbell County, South Dakota",2021,1378.0,
".Campbell County, South Dakota",2022,1367.0,
".Campbell County, South Dakota",2023,1357.0,
".Campbell County, South Dakota",2024,1342.0,
".Charles Mix County, South Dakota",2020,9369.0,
".Charles Mix County, South Dakota",2021,9187.0,
".Charles Mix County, South Dakota",2022,9237.0,
".Charles Mix County, South Dakota",2023,9271.0,
".Charles Mix County, South Dakota",2024,9343.0,
".Clark County, South Dakota",2020,3851.0,
".Clark County, South Dakota",2021,3871.0,
".Clark County, South Dakota",2022,3945.0,
".Clark County, South Dakota",2023,3945.0,
".Clark County, South Dakota",2024,3974.0,
".Clay County, South Dakota",2020,15003.0,
".Clay County, South Dakota",2021,15170.0,
".Clay County, South Dakota",2022,15277.0,
".Clay County, South Dakota",2023,15398.0,
".Clay County, South Dakota",2024,15245.0,
".Codington County, South Dakota",2020,28355.0,
".Codington County, South Dakota",2021,28492.0,
".Codington County, South Dakota",2022,28756.0,
".Codington County, South Dakota",2023,28952.0,
".Codington County, South Dakota",2024,29278.0,
".Corson County, South Dakota",2020,3888.0,
".Corson County, South Dakota",2021,3842.0,
".Corson County, South Dakota",2022,3797.0,
".Corson County, South Dakota",2023,3756.0,
".Corson County, South Dakota",2024,3747.0,
".Custer County, South Dakota",2020,8342.0,
".Custer County, South Dakota",2021,8648.0,
".Custer County, South Dakota",2022,9024.0,
".Custer County, South Dakota",2023,9117.0,
".Custer County, South Dakota",2024,9330.0,
".Davison County, South Dakota",2020,19954.0,
".Davison County, South Dakota",2021,19901.0,
".Davison County, South Dakota",2022,20025.0,
".Davison County, South Dakota",2023,19973.0,
".Davison County, South Dakota",2024,19907.0,
".Day County, South Dakota",2020,5436.0,
".Day County, South Dakota",2021,5418.0,
".Day County, South Dakota",2022,5478.0,
".Day County, South Dakota",2023,5445.0,
".Day County, South Dakota",2024,5408.0,
".Deuel County, South Dakota",2020,4302.0,
".Deuel County, South Dakota",2021,4299.0,
".Deuel County, South Dakota",2022,4357.0,
".Deuel County, South Dakota",2023,4345.0,
".Deuel County, South Dakota",2024,4335.0,
".Dewey County, South Dakota",2020,5225.0,
".Dewey County, South Dakota",2021,5221.0,
".Dewey County, South Dakota",2022,5078.0,
".Dewey County, South Dakota",2023,5179.0,
".Dewey County, South Dakota",2024,5322.0,
".Douglas County, South Dakota",2020,2834.0,
".Douglas County, South Dakota",2021,2813.0,
".Douglas County, South Dakota",2022,2797.0,
".Douglas County, South Dakota",2023,2844.0,
".Douglas County, South Dakota",2024,2849.0,
".Edmunds County, South Dakota",2020,3997.0,
".Edmunds County, South Dakota",2021,4044.0,
".Edmunds County, South Dakota",2022,4103.0,
".Edmunds County, South Dakota",2023,4067.0,
".Edmunds County, South Dakota",2024,4027.0,
".Fall River County, South Dakota",2020,6973.0,
".Fall River County, South Dakota",2021,7217.0,
".Fall River County, South Dakota",2022,7373.0,
".Fall River County, South Dakota",2023,7369.0,
".Fall River County, South Dakota",2024,7359.0,
".Faulk County, South Dakota",2020,2126.0,
".Faulk County, South Dakota",2021,2118.0,
".Faulk County, South Dakota",2022,2117.0,
".Faulk County, South Dakota",2023,2135.0,
".Faulk County, South Dakota",2024,2136.0,
".Grant County, South Dakota",2020,7539.0,
".Grant County, South Dakota",2021,7554.0,
".Grant County, South Dakota",2022,7535.0,
".Grant County, South Dakota",2023,7571.0,
".Grant County, South Dakota",2024,7618.0,
".Gregory County, South Dakota",2020,4000.0,
".Gregory County, South Dakota",2021,3954.0,
".Gregory County, South Dakota",2022,3993.0,
".Gregory County, South Dakota",2023,4023.0,
".Gregory County, South Dakota",2024,4110.0,
".Haakon County, South Dakota",2020,1868.0,
".Haakon County, South Dakota",2021,1837.0,
".Haakon County, South Dakota",2022,1830.0,
".Haakon County, South Dakota",2023,1855.0,
".Haakon County, South Dakota",2024,1834.0,
".Hamlin County, South Dakota",2020,6161.0,
".Hamlin County, South Dakota",2021,6261.0,
".Hamlin County, South Dakota",2022,6395.0,
".Hamlin County, South Dakota",2023,6450.0,
".Hamlin County, South Dakota",2024,6596.0,
".Hand County, South Dakota",2020,3147.0,
".Hand County, South Dakota",2021,3087.0,
".Hand County, South Dakota",2022,3123.0,
".Hand County, South Dakota",2023,3114.0,
".Hand County, South Dakota",2024,3097.0,
".Hanson County, South Dakota",2020,3460.0,
".Hanson County, South Dakota",2021,3507.0,
".Hanson County, South Dakota",2022,3461.0,
".Hanson County, South Dakota",2023,3457.0,
".Hanson County, South Dakota",2024,3477.0,
".Harding County, South Dakota",2020,1308.0,
".Harding County, South Dakota",2021,1325.0,
".Harding County, South Dakota",2022,1329.0,
".Harding County, South Dakota",2023,1314.0,
".Harding County, South Dakota",2024,1325.0,
".Hughes County, South Dakota",2020,17741.0,
".Hughes County, South Dakota",2021,17762.0,
".Hughes County, South Dakota",2022,17674.0,
".Hughes County, South Dakota",2023,17617.0,
".Hughes County, South Dakota",2024,17526.0,
".Hutchinson County, South Dakota",2020,7425.0,
".Hutchinson County, South Dakota",2021,7379.0,
".Hutchinson County, South Dakota",2022,7375.0,
".Hutchinson County, South Dakota",2023,7423.0,
".Hutchinson County, South Dakota",2024,7416.0,
".Hyde County, South Dakota",2020,1252.0,
".Hyde County, South Dakota",2021,1232.0,
".Hyde County, South Dakota",2022,1196.0,
".Hyde County, South Dakota",2023,1190.0,
".Hyde County, South Dakota",2024,1215.0,
".Jackson County, South Dakota",2020,2803.0,
".Jackson County, South Dakota",2021,2867.0,
".Jackson County, South Dakota",2022,2833.0,
".Jackson County, South Dakota",2023,2772.0,
".Jackson County, South Dakota",2024,2737.0,
".Jerauld County, South Dakota",2020,1643.0,
".Jerauld County, South Dakota",2021,1641.0,
".Jerauld County, South Dakota",2022,1645.0,
".Jerauld County, South Dakota",2023,1650.0,
".Jerauld County, South Dakota",2024,1689.0,
".Jones County, South Dakota",2020,923.0,
".Jones County, South Dakota",2021,876.0,
".Jones County, South Dakota",2022,870.0,
".Jones County, South Dakota",2023,862.0,
".Jones County, South Dakota",2024,874.0,
".Kingsbury County, South Dakota",2020,5207.0,
".Kingsbury County, South Dakota",2021,5210.0,
".Kingsbury County, South Dakota",2022,5282.0,
".Kingsbury County, South Dakota",2023,5262.0,
".Kingsbury County, South Dakota",2024,5261.0,
".Lake County, South Dakota",2020,11016.0,
".Lake County, South Dakota",2021,10862.0,
".Lake County, South Dakota",2022,10945.0,
".Lake County, South Dakota",2023,11033.0,
".Lake County, South Dakota",2024,11006.0,
".Lawrence County, South Dakota",2020,25849.0,
".Lawrence County, South Dakota",2021,26169.0,
".Lawrence County, South Dakota",2022,27234.0,
".Lawrence County, South Dakota",2023,28106.0,
".Lawrence County, South Dakota",2024,28809.0,
".Lincoln County, South Dakota",2020,65648.0,
".Lincoln County, South Dakota",2021,68002.0,
".Lincoln County, South Dakota",2022,71156.0,
".Lincoln County, South Dakota",2023,73142.0,
".Lincoln County, South Dakota",2024,75244.0,
".Lyman County, South Dakota",2020,3701.0,
".Lyman County, South Dakota",2021,3760.0,
".Lyman County, South Dakota",2022,3717.0,
".Lyman County, South Dakota",2023,3720.0,
".Lyman County, South Dakota",2024,3721.0,
".McCook County, South Dakota",2020,5674.0,
".McCook County, South Dakota",2021,5725.0,
".McCook County, South Dakota",2022,5775.0,
".McCook County, South Dakota",2023,5809.0,
".McCook County, South Dakota",2024,5771.0,
".McPherson County, South Dakota",2020,2403.0,
".McPherson County, South Dakota",2021,2419.0,
".McPherson County, South Dakota",2022,2401.0,
".McPherson County, South Dakota",2023,2335.0,
".McPherson County, South Dakota",2024,2307.0,
".Marshall County, South Dakota",2020,4298.0,
".Marshall County, South Dakota",2021,4314.0,
".Marshall County, South Dakota",2022,4354.0,
".Marshall County, South Dakota",2023,4358.0,
".Marshall County, South Dakota",2024,4395.0,
".Meade County, South Dakota",2020,29903.0,
".Meade County, South Dakota",2021,30298.0,
".Meade County, South Dakota",2022,30679.0,
".Meade County, South Dakota",2023,30931.0,
".Meade County, South Dakota",2024,30918.0,
".Mellette County, South Dakota",2020,1922.0,
".Mellette County, South Dakota",2021,1900.0,
".Mellette County, South Dakota",2022,1867.0,
".Mellette County, South Dakota",2023,1843.0,
".Mellette County, South Dakota",2024,1834.0,
".Miner County, South Dakota",2020,2304.0,
".Miner County, South Dakota",2021,2311.0,
".Miner County, South Dakota",2022,2289.0,
".Miner County, South Dakota",2023,2293.0,
".Miner County, South Dakota",2024,2303.0,
".Minnehaha County, South Dakota",2020,197718.0,
".Minnehaha County, South Dakota",2021,199947.0,
".Minnehaha County, South Dakota",2022,203675.0,
".Minnehaha County, South Dakota",2023,206464.0,
".Minnehaha County, South Dakota",2024,208639.0,
".Moody County, South Dakota",2020,6339.0,
".Moody County, South Dakota",2021,6307.0,
".Moody County, South Dakota",2022,6366.0,
".Moody County, South Dakota",2023,6444.0,
".Moody County, South Dakota",2024,6529.0,
".Oglala Lakota County, South Dakota",2020,13648.0,
".Oglala Lakota County, South Dakota",2021,13559.0,
".Oglala Lakota County, South Dakota",2022,13482.0,
".Oglala Lakota County, South Dakota",2023,13407.0,
".Oglala Lakota County, South Dakota",2024,13360.0,
".Pennington County, South Dakota",2020,109573.0,
".Pennington County, South Dakota",2021,111903.0,
".Pennington County, South Dakota",2022,114269.0,
".Pennington County, South Dakota",2023,115834.0,
".Pennington County, South Dakota",2024,115979.0,
".Perkins County, South Dakota",2020,2849.0,
".Perkins County, South Dakota",2021,2833.0,
".Perkins County, South Dakota",2022,2807.0,
".Perkins County, South Dakota",2023,2823.0,
".Perkins County, South Dakota",2024,2832.0,
".Potter County, South Dakota",2020,2474.0,
".Potter County, South Dakota",2021,2473.0,
".Potter County, South Dakota",2022,2450.0,
".Potter County, South Dakota",2023,2416.0,
".Potter County, South Dakota",2024,2402.0,
".Roberts County, South Dakota",2020,10262.0,
".Roberts County, South Dakota",2021,10180.0,
".Roberts County, South Dakota",2022,10157.0,
".Roberts County, South Dakota",2023,10222.0,
".Roberts County, South Dakota",2024,10283.0,
".Sanborn County, South Dakota",2020,2330.0,
".Sanborn County, South Dakota",2021,2379.0,
".Sanborn County, South Dakota",2022,2413.0,
".Sanborn County, South Dakota",2023,2407.0,
".Sanborn County, South Dakota",2024,2392.0,
".Spink County, South Dakota",2020,6342.0,
".Spink County, South Dakota",2021,6265.0,
".Spink County, South Dakota",2022,6232.0,
".Spink County, South Dakota",2023,6149.0,
".Spink County, South Dakota",2024,6108.0,
".Stanley County, South Dakota",2020,2970.0,
".Stanley County, South Dakota",2021,3034.0,
".Stanley County, South Dakota",2022,3014.0,
".Stanley County, South Dakota",2023,3040.0,
".Stanley County, South Dakota",2024,3015.0,
".Sully County, South Dakota",2020,1452.0,
".Sully County, South Dakota",2021,1472.0,
".Sully County, South Dakota",2022,1478.0,
".Sully County, South Dakota",2023,1485.0,
".Sully County, South Dakota",2024,1468.0,
".Todd County, South Dakota",2020,9321.0,
".Todd County, South Dakota",2021,9298.0,
".Todd County, South Dakota",2022,9256.0,
".Todd County, South Dakota",2023,9175.0,
".Todd County, South Dakota",2024,9172.0,
".Tripp County, South Dakota",2020,5607.0,
".Tripp County, South Dakota",2021,5577.0,
".Tripp County, South Dakota",2022,5548.0,
".Tripp County, South Dakota",2023,5607.0,
".Tripp County, South Dakota",2024,5717.0,
".Turner County, South Dakota",2020,8686.0,
".Turner County, South Dakota",2021,8693.0,
".Turner County, South Dakota",2022,8890.0,
".Turner County, South Dakota",2023,9052.0,
".Turner County, South Dakota",2024,9087.0,
".Union County, South Dakota",2020,16857.0,
".Union County, South Dakota",2021,16875.0,
".Union County, South Dakota",2022,17083.0,
".Union County, South Dakota",2023,17186.0,
".Union County, South Dakota",2024,17402.0,
".Walworth County, South Dakota",2020,5294.0,
".Walworth County, South Dakota",2021,5261.0,
".Walworth County, South Dakota",2022,5266.0,
".Walworth County, South Dakota",2023,5264.0,
".Walworth County, South Dakota",2024,5270.0,
".Yankton County, South Dakota",2020,23286.0,
".Yankton County, South Dakota",2021,23358.0,
".Yankton County, South Dakota",2022,23407.0,
".Yankton County, South Dakota",2023,23509.0,
".Yankton County, South Dakota",2024,23509.0,
".Ziebach County, South Dakota",2020,2393.0,
".Ziebach County, South Dakota",2021,2383.0,
".Ziebach County, South Dakota",2022,2369.0,
".Ziebach County, South Dakota",2023,2322.0,
".Ziebach County, South Dakota",2024,2418.0,
".Anderson County, Tennessee",2020,77327.0,
".Anderson County, Tennessee",2021,77632.0,
".Anderson County, Tennessee",2022,79016.0,
".Anderson County, Tennessee",2023,80343.0,
".Anderson County, Tennessee",2024,81449.0,
".Bedford County, Tennessee",2020,50396.0,
".Bedford County, Tennessee",2021,51201.0,
".Bedford County, Tennessee",2022,52088.0,
".Bedford County, Tennessee",2023,53274.0,
".Bedford County, Tennessee",2024,54228.0,
".Benton County, Tennessee",2020,15853.0,
".Benton County, Tennessee",2021,15836.0,
".Benton County, Tennessee",2022,16001.0,
".Benton County, Tennessee",2023,16167.0,
".Benton County, Tennessee",2024,16173.0,
".Bledsoe County, Tennessee",2020,14955.0,
".Bledsoe County, Tennessee",2021,14839.0,
".Bledsoe County, Tennessee",2022,14769.0,
".Bledsoe County, Tennessee",2023,15008.0,
".Bledsoe County, Tennessee",2024,15591.0,
".Blount County, Tennessee",2020,135656.0,
".Blount County, Tennessee",2021,137624.0,
".Blount County, Tennessee",2022,139789.0,
".Blount County, Tennessee",2023,141384.0,
".Blount County, Tennessee",2024,142211.0,
".Bradley County, Tennessee",2020,108831.0,
".Bradley County, Tennessee",2021,109766.0,
".Bradley County, Tennessee",2022,110814.0,
".Bradley County, Tennessee",2023,112132.0,
".Bradley County, Tennessee",2024,113782.0,
".Campbell County, Tennessee",2020,39306.0,
".Campbell County, Tennessee",2021,39457.0,
".Campbell County, Tennessee",2022,39578.0,
".Campbell County, Tennessee",2023,40225.0,
".Campbell County, Tennessee",2024,40238.0,
".Cannon County, Tennessee",2020,14561.0,
".Cannon County, Tennessee",2021,14537.0,
".Cannon County, Tennessee",2022,14797.0,
".Cannon County, Tennessee",2023,15051.0,
".Cannon County, Tennessee",2024,15142.0,
".Carroll County, Tennessee",2020,28428.0,
".Carroll County, Tennessee",2021,28291.0,
".Carroll County, Tennessee",2022,28431.0,
".Carroll County, Tennessee",2023,28950.0,
".Carroll County, Tennessee",2024,29107.0,
".Carter County, Tennessee",2020,56386.0,
".Carter County, Tennessee",2021,56095.0,
".Carter County, Tennessee",2022,56531.0,
".Carter County, Tennessee",2023,57112.0,
".Carter County, Tennessee",2024,57434.0,
".Cheatham County, Tennessee",2020,41090.0,
".Cheatham County, Tennessee",2021,41460.0,
".Cheatham County, Tennessee",2022,41742.0,
".Cheatham County, Tennessee",2023,42247.0,
".Cheatham County, Tennessee",2024,42604.0,
".Chester County, Tennessee",2020,17385.0,
".Chester County, Tennessee",2021,17475.0,
".Chester County, Tennessee",2022,17599.0,
".Chester County, Tennessee",2023,17722.0,
".Chester County, Tennessee",2024,17876.0,
".Claiborne County, Tennessee",2020,32066.0,
".Claiborne County, Tennessee",2021,32055.0,
".Claiborne County, Tennessee",2022,32400.0,
".Claiborne County, Tennessee",2023,32738.0,
".Claiborne County, Tennessee",2024,33070.0,
".Clay County, Tennessee",2020,7594.0,
".Clay County, Tennessee",2021,7591.0,
".Clay County, Tennessee",2022,7635.0,
".Clay County, Tennessee",2023,7672.0,
".Clay County, Tennessee",2024,7857.0,
".Cocke County, Tennessee",2020,36043.0,
".Cocke County, Tennessee",2021,36367.0,
".Cocke County, Tennessee",2022,36786.0,
".Cocke County, Tennessee",2023,37272.0,
".Cocke County, Tennessee",2024,37596.0,
".Coffee County, Tennessee",2020,58145.0,
".Coffee County, Tennessee",2021,58986.0,
".Coffee County, Tennessee",2022,59663.0,
".Coffee County, Tennessee",2023,60472.0,
".Coffee County, Tennessee",2024,61285.0,
".Crockett County, Tennessee",2020,13905.0,
".Crockett County, Tennessee",2021,13988.0,
".Crockett County, Tennessee",2022,13862.0,
".Crockett County, Tennessee",2023,13991.0,
".Crockett County, Tennessee",2024,13973.0,
".Cumberland County, Tennessee",2020,61372.0,
".Cumberland County, Tennessee",2021,62391.0,
".Cumberland County, Tennessee",2022,63537.0,
".Cumberland County, Tennessee",2023,64848.0,
".Cumberland County, Tennessee",2024,65618.0,
".Davidson County, Tennessee",2020,716095.0,
".Davidson County, Tennessee",2021,700966.0,
".Davidson County, Tennessee",2022,711280.0,
".Davidson County, Tennessee",2023,719092.0,
".Davidson County, Tennessee",2024,729505.0,
".Decatur County, Tennessee",2020,11433.0,
".Decatur County, Tennessee",2021,11408.0,
".Decatur County, Tennessee",2022,11546.0,
".Decatur County, Tennessee",2023,11709.0,
".Decatur County, Tennessee",2024,11800.0,
".DeKalb County, Tennessee",2020,20191.0,
".DeKalb County, Tennessee",2021,20506.0,
".DeKalb County, Tennessee",2022,21013.0,
".DeKalb County, Tennessee",2023,21337.0,
".DeKalb County, Tennessee",2024,21747.0,
".Dickson County, Tennessee",2020,54453.0,
".Dickson County, Tennessee",2021,55194.0,
".Dickson County, Tennessee",2022,55793.0,
".Dickson County, Tennessee",2023,56835.0,
".Dickson County, Tennessee",2024,57641.0,
".Dyer County, Tennessee",2020,36709.0,
".Dyer County, Tennessee",2021,36605.0,
".Dyer County, Tennessee",2022,36392.0,
".Dyer County, Tennessee",2023,36432.0,
".Dyer County, Tennessee",2024,36403.0,
".Fayette County, Tennessee",2020,41865.0,
".Fayette County, Tennessee",2021,42615.0,
".Fayette County, Tennessee",2022,43296.0,
".Fayette County, Tennessee",2023,44082.0,
".Fayette County, Tennessee",2024,44476.0,
".Fentress County, Tennessee",2020,18534.0,
".Fentress County, Tennessee",2021,18839.0,
".Fentress County, Tennessee",2022,19336.0,
".Fentress County, Tennessee",2023,19708.0,
".Fentress County, Tennessee",2024,20129.0,
".Franklin County, Tennessee",2020,42812.0,
".Franklin County, Tennessee",2021,43161.0,
".Franklin County, Tennessee",2022,44156.0,
".Franklin County, Tennessee",2023,44682.0,
".Franklin County, Tennessee",2024,45137.0,
".Gibson County, Tennessee",2020,50447.0,
".Gibson County, Tennessee",2021,50471.0,
".Gibson County, Tennessee",2022,50855.0,
".Gibson County, Tennessee",2023,51152.0,
".Gibson County, Tennessee",2024,51422.0,
".Giles County, Tennessee",2020,30344.0,
".Giles County, Tennessee",2021,30411.0,
".Giles County, Tennessee",2022,30560.0,
".Giles County, Tennessee",2023,30815.0,
".Giles County, Tennessee",2024,30971.0,
".Grainger County, Tennessee",2020,23569.0,
".Grainger County, Tennessee",2021,23801.0,
".Grainger County, Tennessee",2022,24191.0,
".Grainger County, Tennessee",2023,24697.0,
".Grainger County, Tennessee",2024,25073.0,
".Greene County, Tennessee",2020,70348.0,
".Greene County, Tennessee",2021,70570.0,
".Greene County, Tennessee",2022,71279.0,
".Greene County, Tennessee",2023,72546.0,
".Greene County, Tennessee",2024,73398.0,
".Grundy County, Tennessee",2020,13548.0,
".Grundy County, Tennessee",2021,13595.0,
".Grundy County, Tennessee",2022,13813.0,
".Grundy County, Tennessee",2023,13992.0,
".Grundy County, Tennessee",2024,14148.0,
".Hamblen County, Tennessee",2020,64542.0,
".Hamblen County, Tennessee",2021,64361.0,
".Hamblen County, Tennessee",2022,65263.0,
".Hamblen County, Tennessee",2023,66466.0,
".Hamblen County, Tennessee",2024,67715.0,
".Hamilton County, Tennessee",2020,367891.0,
".Hamilton County, Tennessee",2021,369678.0,
".Hamilton County, Tennessee",2022,375861.0,
".Hamilton County, Tennessee",2023,381272.0,
".Hamilton County, Tennessee",2024,386256.0,
".Hancock County, Tennessee",2020,6626.0,
".Hancock County, Tennessee",2021,6794.0,
".Hancock County, Tennessee",2022,6838.0,
".Hancock County, Tennessee",2023,6963.0,
".Hancock County, Tennessee",2024,7038.0,
".Hardeman County, Tennessee",2020,25438.0,
".Hardeman County, Tennessee",2021,25266.0,
".Hardeman County, Tennessee",2022,25493.0,
".Hardeman County, Tennessee",2023,25523.0,
".Hardeman County, Tennessee",2024,25434.0,
".Hardin County, Tennessee",2020,26958.0,
".Hardin County, Tennessee",2021,26980.0,
".Hardin County, Tennessee",2022,27240.0,
".Hardin County, Tennessee",2023,27449.0,
".Hardin County, Tennessee",2024,27617.0,
".Hawkins County, Tennessee",2020,56721.0,
".Hawkins County, Tennessee",2021,57206.0,
".Hawkins County, Tennessee",2022,57915.0,
".Hawkins County, Tennessee",2023,58608.0,
".Hawkins County, Tennessee",2024,59371.0,
".Haywood County, Tennessee",2020,17825.0,
".Haywood County, Tennessee",2021,17673.0,
".Haywood County, Tennessee",2022,17470.0,
".Haywood County, Tennessee",2023,17312.0,
".Haywood County, Tennessee",2024,17097.0,
".Henderson County, Tennessee",2020,27831.0,
".Henderson County, Tennessee",2021,27916.0,
".Henderson County, Tennessee",2022,27907.0,
".Henderson County, Tennessee",2023,28065.0,
".Henderson County, Tennessee",2024,28183.0,
".Henry County, Tennessee",2020,32146.0,
".Henry County, Tennessee",2021,32248.0,
".Henry County, Tennessee",2022,32328.0,
".Henry County, Tennessee",2023,32454.0,
".Henry County, Tennessee",2024,32883.0,
".Hickman County, Tennessee",2020,24970.0,
".Hickman County, Tennessee",2021,25082.0,
".Hickman County, Tennessee",2022,25479.0,
".Hickman County, Tennessee",2023,25788.0,
".Hickman County, Tennessee",2024,25859.0,
".Houston County, Tennessee",2020,8305.0,
".Houston County, Tennessee",2021,8292.0,
".Houston County, Tennessee",2022,8230.0,
".Houston County, Tennessee",2023,8398.0,
".Houston County, Tennessee",2024,8538.0,
".Humphreys County, Tennessee",2020,18996.0,
".Humphreys County, Tennessee",2021,19179.0,
".Humphreys County, Tennessee",2022,19046.0,
".Humphreys County, Tennessee",2023,19293.0,
".Humphreys County, Tennessee",2024,19554.0,
".Jackson County, Tennessee",2020,11631.0,
".Jackson County, Tennessee",2021,11771.0,
".Jackson County, Tennessee",2022,12022.0,
".Jackson County, Tennessee",2023,12344.0,
".Jackson County, Tennessee",2024,12376.0,
".Jefferson County, Tennessee",2020,54917.0,
".Jefferson County, Tennessee",2021,55550.0,
".Jefferson County, Tennessee",2022,56739.0,
".Jefferson County, Tennessee",2023,57897.0,
".Jefferson County, Tennessee",2024,59217.0,
".Johnson County, Tennessee",2020,17994.0,
".Johnson County, Tennessee",2021,18061.0,
".Johnson County, Tennessee",2022,18044.0,
".Johnson County, Tennessee",2023,18376.0,
".Johnson County, Tennessee",2024,18506.0,
".Knox County, Tennessee",2020,480530.0,
".Knox County, Tennessee",2021,486005.0,
".Knox County, Tennessee",2022,495882.0,
".Knox County, Tennessee",2023,501576.0,
".Knox County, Tennessee",2024,506748.0,
".Lake County, Tennessee",2020,6985.0,
".Lake County, Tennessee",2021,6588.0,
".Lake County, Tennessee",2022,6493.0,
".Lake County, Tennessee",2023,6407.0,
".Lake County, Tennessee",2024,6422.0,
".Lauderdale County, Tennessee",2020,25125.0,
".Lauderdale County, Tennessee",2021,24888.0,
".Lauderdale County, Tennessee",2022,24725.0,
".Lauderdale County, Tennessee",2023,24554.0,
".Lauderdale County, Tennessee",2024,24630.0,
".Lawrence County, Tennessee",2020,44179.0,
".Lawrence County, Tennessee",2021,44768.0,
".Lawrence County, Tennessee",2022,45476.0,
".Lawrence County, Tennessee",2023,46033.0,
".Lawrence County, Tennessee",2024,46467.0,
".Lewis County, Tennessee",2020,12607.0,
".Lewis County, Tennessee",2021,12856.0,
".Lewis County, Tennessee",2022,12934.0,
".Lewis County, Tennessee",2023,13146.0,
".Lewis County, Tennessee",2024,13418.0,
".Lincoln County, Tennessee",2020,35338.0,
".Lincoln County, Tennessee",2021,35444.0,
".Lincoln County, Tennessee",2022,36006.0,
".Lincoln County, Tennessee",2023,36193.0,
".Lincoln County, Tennessee",2024,36751.0,
".Loudon County, Tennessee",2020,55136.0,
".Loudon County, Tennessee",2021,56800.0,
".Loudon County, Tennessee",2022,58255.0,
".Loudon County, Tennessee",2023,60581.0,
".Loudon County, Tennessee",2024,62129.0,
".McMinn County, Tennessee",2020,53344.0,
".McMinn County, Tennessee",2021,53922.0,
".McMinn County, Tennessee",2022,54680.0,
".McMinn County, Tennessee",2023,55720.0,
".McMinn County, Tennessee",2024,56754.0,
".McNairy County, Tennessee",2020,25858.0,
".McNairy County, Tennessee",2021,25853.0,
".McNairy County, Tennessee",2022,25971.0,
".McNairy County, Tennessee",2023,26065.0,
".McNairy County, Tennessee",2024,26103.0,
".Macon County, Tennessee",2020,25269.0,
".Macon County, Tennessee",2021,25678.0,
".Macon County, Tennessee",2022,26225.0,
".Macon County, Tennessee",2023,26837.0,
".Macon County, Tennessee",2024,27189.0,
".Madison County, Tennessee",2020,98834.0,
".Madison County, Tennessee",2021,98580.0,
".Madison County, Tennessee",2022,99264.0,
".Madison County, Tennessee",2023,99390.0,
".Madison County, Tennessee",2024,100409.0,
".Marion County, Tennessee",2020,28905.0,
".Marion County, Tennessee",2021,28960.0,
".Marion County, Tennessee",2022,29101.0,
".Marion County, Tennessee",2023,29458.0,
".Marion County, Tennessee",2024,29826.0,
".Marshall County, Tennessee",2020,34472.0,
".Marshall County, Tennessee",2021,35057.0,
".Marshall County, Tennessee",2022,35862.0,
".Marshall County, Tennessee",2023,37008.0,
".Marshall County, Tennessee",2024,37847.0,
".Maury County, Tennessee",2020,101836.0,
".Maury County, Tennessee",2021,104965.0,
".Maury County, Tennessee",2022,108007.0,
".Maury County, Tennessee",2023,110734.0,
".Maury County, Tennessee",2024,113411.0,
".Meigs County, Tennessee",2020,12809.0,
".Meigs County, Tennessee",2021,13022.0,
".Meigs County, Tennessee",2022,13265.0,
".Meigs County, Tennessee",2023,13682.0,
".Meigs County, Tennessee",2024,13937.0,
".Monroe County, Tennessee",2020,46399.0,
".Monroe County, Tennessee",2021,46651.0,
".Monroe County, Tennessee",2022,47694.0,
".Monroe County, Tennessee",2023,48578.0,
".Monroe County, Tennessee",2024,49154.0,
".Montgomery County, Tennessee",2020,221309.0,
".Montgomery County, Tennessee",2021,227780.0,
".Montgomery County, Tennessee",2022,235252.0,
".Montgomery County, Tennessee",2023,240398.0,
".Montgomery County, Tennessee",2024,246025.0,
".Moore County, Tennessee",2020,6466.0,
".Moore County, Tennessee",2021,6644.0,
".Moore County, Tennessee",2022,6715.0,
".Moore County, Tennessee",2023,6774.0,
".Moore County, Tennessee",2024,6773.0,
".Morgan County, Tennessee",2020,21050.0,
".Morgan County, Tennessee",2021,21120.0,
".Morgan County, Tennessee",2022,21176.0,
".Morgan County, Tennessee",2023,21503.0,
".Morgan County, Tennessee",2024,21954.0,
".Obion County, Tennessee",2020,30775.0,
".Obion County, Tennessee",2021,30461.0,
".Obion County, Tennessee",2022,30365.0,
".Obion County, Tennessee",2023,30403.0,
".Obion County, Tennessee",2024,30261.0,
".Overton County, Tennessee",2020,22587.0,
".Overton County, Tennessee",2021,22836.0,
".Overton County, Tennessee",2022,22992.0,
".Overton County, Tennessee",2023,23358.0,
".Overton County, Tennessee",2024,23551.0,
".Perry County, Tennessee",2020,8386.0,
".Perry County, Tennessee",2021,8499.0,
".Perry County, Tennessee",2022,8702.0,
